Number of elements 23380
     0 : -3.5604167e-58  1.6967688e-57 -7.9353021e-58
     1 : -1.2830301e-49  3.2078144e-49 -3.6530861e-50
     2 : 1.1020547e-207 -2.8092774e-207 1.2367725e-207
     3 : 3.2348066e-127 -5.2768596e-127 -1.7356478e-127
     4 : 4.8374879e-206 -2.1645865e-206 -8.1931814e-206
     5 : 2.0067637e-127 -7.0186241e-127 2.7085288e-127
     6 : -1.3389451e-35  7.7881643e-36  2.1539985e-35
     7 :  3.7185175e-62 -7.2749453e-63 -2.3683188e-62
     8 :  2.2596225e-65 -5.1949399e-65  2.0479021e-66
     9 :  3.3656289e-52 -3.5709599e-52 -3.7797178e-52
    10 :  1.9561390e-19 -4.5202875e-20 -6.2939500e-19
    11 : -4.5863061e-53 -1.8716030e-53  3.2836860e-53
    12 : -4.8771305e-36  6.4443334e-36 -6.6069812e-37
    13 :  2.7142601e-44 -1.0505172e-44  3.2407882e-45
    14 :  5.7157717e-27  4.9694943e-27 -9.9799827e-28
    15 :  9.4309016e-47 -6.4618051e-47 -1.5234934e-46
    16 :  9.3407250e-29 -1.0164075e-28 -5.3110344e-28
    17 :  6.9816306e-48 -1.5125968e-47  3.8717785e-48
    18 :  1.9700869e-86 -1.0244200e-86 -4.9240043e-87
    19 :  3.0645418e-57 -2.4392073e-57  3.1944919e-57
    20 :  7.2012067e-21 -4.9410578e-21  7.4398173e-21
    21 : -4.3579454e-35  3.4288900e-35 -9.6454113e-35
    22 : -2.2682205e-183 -1.3423126e-184 2.5040938e-183
    23 :  4.9168505e-18 -4.9404266e-18  8.8472001e-18
    24 : -1.0569384e-149 1.2436049e-149 -1.4900209e-149
    25 :  2.4357342e-19 -2.4268152e-20 -7.4007476e-19
    26 : -7.6051692e-41 -4.4284036e-41  1.6311442e-41
    27 :  7.4121569e-28 -1.8408242e-27  3.6286322e-28
    28 : -7.9989813e-02 -7.7816940e-02 -8.2649877e-02
    29 :  9.2055569e-44 -2.2219346e-44 -2.3388745e-44
    30 :  4.5397122e-22 -1.1156720e-22 -1.1759500e-22
    31 : -5.4365083e-135 1.7579565e-135 9.8516746e-135
    32 :  4.1919321e-38 -5.9022026e-38 -3.0076890e-38
    33 : -3.6244847e-25  1.6864681e-25 -5.9095594e-25
    34 : -8.5839033e-65 -3.1239202e-65  2.1468640e-64
    35 :  1.6834029e-26 -3.6315388e-27 -5.6734284e-27
    36 : -9.6101197e-63  2.3517108e-63  5.1340253e-63
    37 : -3.7136490e-52  4.2951025e-52 -2.3288663e-52
    38 : -4.6925232e-24  6.0546217e-24  6.5453181e-24
    39 :  3.9205720e-46  1.8528143e-45 -8.6539491e-46
    40 : -1.0996962e-177 1.0976032e-177 1.1516444e-177
    41 :  5.2093220e-08 -2.7295356e-08  4.6847179e-08
    42 :  9.1090064e-61 -1.2299230e-60 -7.2235846e-61
    43 : -3.4670369e-28  8.5265377e-29 -2.7786696e-28
    44 :  5.8198210e-15  4.6819033e-14 -2.4498242e-14
    45 :  1.0897873e-06 -3.0508762e-06  1.1301681e-06
    46 :  4.4237225e-62 -3.5661769e-61  1.9133757e-61
    47 :  4.4500565e-66  4.3028979e-66 -3.4406357e-66
    48 :  2.6510442e-32 -9.8754419e-33  6.2000385e-34
    49 :  1.8387874e-01  1.4131484e-01  1.9456763e-01
    50 :  2.6270387e-26  1.2521142e-25 -3.5807834e-26
    51 : -6.4506863e-60  6.0324114e-60 -7.2189431e-60
    52 :  3.6709782e-01  1.4701096e-01  2.1648748e-01
    53 : -1.4381507e-119 -1.2892994e-120 1.8715933e-119
    54 : -2.2879710e-63  1.2156847e-63  3.8301306e-64
    55 :  1.4088582e-46  2.3159480e-47  6.2040720e-47
    56 : -3.1989424e-77  2.4609281e-77 -2.0628188e-77
    57 : -4.0913575e-29 -8.7637351e-29  4.7037715e-29
    58 :  6.6925259e-30  7.6967495e-30 -5.5798543e-30
    59 : -6.0466983e-90  3.3311482e-89 -1.2856997e-89
    60 : -1.3250714e-54  2.9200973e-54  3.5950685e-56
    61 :  3.2784874e-59 -3.1011977e-59  3.6689211e-59
    62 : -2.4722695e-27  3.1778625e-27 -2.0544357e-27
    63 :  4.2456806e-17 -6.0912600e-16  2.1207661e-15
    64 :  6.0269209e-17  3.4404586e-18 -1.1445182e-16
    65 : -2.6238086e-106 5.8667052e-106 -1.6193975e-106
    66 : -4.1880377e-52 -4.8131586e-52  4.2483226e-52
    67 : -2.0920965e-04  2.3940261e-02  5.0574275e-02
    68 : -4.6934894e-35  5.2404207e-36  1.5730209e-35
    69 :  5.5968857e-26 -1.3920137e-26  5.3750327e-26
    70 : -1.7193241e-13  1.8206328e-13  9.1482196e-13
    71 :  2.3649488e-02  1.1341600e-01  5.4448530e-02
    72 : -2.9493744e-80  1.4396352e-80  5.0587764e-80
    73 :  1.8572263e-70  9.4674242e-71 -5.2790528e-70
    74 : -1.0607600e-58 -9.7059742e-60  1.1462113e-58
    75 :  8.1642313e-29  7.2777595e-27 -5.8560564e-28
    76 :  6.6549436e-02  9.5976086e-02  1.1230247e-01
    77 : -1.2387841e-58 -2.9256133e-59  5.7871481e-59
    78 : -1.8821472e-49 -4.1838753e-49  8.3306584e-49
    79 : -5.4657060e-38  2.0932733e-37 -9.5765535e-38
    80 : -2.6640443e-139 -4.0077183e-140 3.3391025e-139
    81 :  3.5489120e-49  5.6841572e-50 -3.5592011e-50
    82 : -9.4096812e-57  2.0570100e-56 -3.2798819e-56
    83 :  1.3718926e-43 -6.8190418e-45 -3.8887073e-44
    84 : -1.4995195e-71  2.1158620e-71 -4.0406517e-72
    85 :  4.9243933e-11 -1.8388020e-10 -5.1297585e-11
    86 : -1.1768501e-21 -3.5479171e-22  1.1402628e-22
    87 : -5.0582066e-82 -1.2049968e-81  8.2637477e-82
    88 :  1.1439846e-80  7.5345407e-81 -2.8861157e-80
    89 :  5.8491756e-26 -3.8364519e-26  1.9841685e-26
    90 : -2.4765289e-11  7.1648456e-11 -2.2507361e-11
