Number of elements 23380
     0 : -4.1784210e-71  3.4274313e-70 -1.9286397e-70
     1 : -1.1732267e-58  2.3973446e-58 -4.3368508e-60
     2 : 4.7226249e-245 -3.8123991e-245 -3.1946590e-246
     3 : 3.0676960e-152 -4.9924745e-152 -1.2890366e-152
     4 : 4.5241600e-243 -4.9259793e-243 -4.3307153e-243
     5 : 3.1660791e-152 -9.2923124e-152 2.7490016e-152
     6 : -1.3256978e-41  1.5677015e-41  7.8550643e-42
     7 :  3.5272063e-76 -2.7479727e-77 -3.1442591e-76
     8 :  8.2655850e-80 -1.9257122e-79  1.9614586e-80
     9 : -9.5456391e-62  1.3288766e-61  7.2446307e-62
    10 :  6.3177940e-24  6.9783954e-24 -1.7648127e-23
    11 : -7.9029347e-64 -1.3877907e-64  6.5793295e-64
    12 : -1.0760001e-42  4.7486989e-43  2.3684791e-43
    13 :  3.7750215e-54 -5.1100449e-54  9.1160635e-54
    14 : -1.7962810e-31 -6.7385469e-32  8.4137921e-32
    15 : -1.2509181e-56 -7.0382830e-56  9.6192196e-56
    16 : -1.1610892e-33 -7.4285929e-34  3.7549497e-33
    17 :  5.9981277e-58  7.1846323e-57 -3.6073742e-57
    18 : 2.7294265e-103 1.3474005e-103 -1.9893321e-103
    19 :  1.2918874e-69 -1.1142270e-69  1.1812190e-69
    20 :  1.9538160e-25 -2.3638043e-25  3.0308109e-25
    21 : -2.1250764e-40  4.6623697e-41  1.1458569e-40
    22 : -2.7345924e-219 3.4217091e-220 2.0327481e-219
    23 :  7.5760610e-22 -6.6993751e-22  3.2369824e-21
    24 : 2.3198360e-179 -2.3045832e-179 2.3368570e-179
    25 :  4.1999223e-23 -4.0418165e-23 -1.9285273e-22
    26 :  5.9151225e-49  2.7663401e-49 -2.2317967e-49
    27 :  4.0036095e-33 -6.6469007e-33 -1.8080751e-33
    28 : -8.9377320e-02 -3.3296729e-01 -3.1423422e-01
    29 :  4.6612604e-54 -1.6307283e-54 -1.2869191e-54
    30 :  5.4560513e-27 -1.2227320e-27 -5.0730139e-27
    31 : -6.9010198e-162 2.2690512e-161 -8.9624646e-162
    32 :  1.8333864e-44 -2.8458465e-44 -1.1792966e-44
    33 : -3.9978554e-30  1.9935086e-30 -4.3979260e-30
    34 :  3.1755177e-79  2.8108071e-80 -5.8900732e-79
    35 : -6.8933090e-32 -8.3111128e-33  1.0713522e-32
    36 :  6.3980461e-77 -1.4038998e-77 -3.7497566e-77
    37 :  3.0255862e-62  1.0306681e-61 -2.5633868e-61
    38 : -8.6366212e-30 -6.0861178e-29  1.4753093e-29
    39 : -1.8278845e-55 -3.7483973e-55  2.0945101e-55
    40 : -5.6922575e-213 1.2381848e-212 -9.2530779e-214
    41 : -1.9779132e-11  1.0550387e-11 -1.6035726e-12
    42 :  2.0940315e-73 -1.6194011e-73 -2.7204159e-73
    43 :  4.6129776e-35 -2.9258752e-35  7.0258725e-35
    44 :  3.5422029e-18  7.1864596e-18 -5.5450055e-18
    45 : -2.0179758e-09  5.0778775e-09 -2.0190132e-09
    46 :  3.1341700e-75 -9.5828047e-75 -1.8048687e-75
    47 : -1.1898681e-81 -8.3240722e-82  8.9261939e-82
    48 :  2.2720958e-39 -1.4837354e-39  1.3799992e-39
    49 :  2.9245031e-01  3.1843887e-01  2.3697099e-01
    50 :  2.1816435e-32  2.9560803e-31 -9.9491044e-32
    51 : -1.0132611e-72  1.3237113e-72 -1.7738768e-72
    52 :  2.1879294e-01  4.6114038e-01  4.3603820e-01
    53 : 1.2347275e-138 2.4443665e-139 -1.8070415e-138
    54 : -5.5899988e-77  3.6877334e-77  7.8900153e-78
    55 :  1.2676655e-56 -2.2037375e-56  4.5200848e-56
    56 : -2.7749282e-94  7.9345260e-94 -1.4213883e-93
    57 : -1.6276499e-34  6.4952193e-34 -1.7366017e-34
    58 : -3.6179565e-36  3.8301640e-36 -1.6734712e-36
    59 : 1.2624319e-112 2.1160779e-111 -1.0988897e-111
    60 : -3.9705489e-67  1.4548688e-66 -6.2139928e-67
    61 :  5.0282838e-72 -3.9172564e-72  3.2204338e-72
    62 : -1.4033303e-32 -5.9533987e-32  2.0078657e-31
    63 :  1.0377467e-19 -4.2933708e-19  1.2101919e-18
    64 :  5.9581470e-20 -2.7455191e-20 -1.5915981e-19
    65 : 1.3120136e-123 -3.0096274e-123 8.4817204e-124
    66 :  6.9100922e-61  5.1265428e-61 -5.6032320e-61
    67 :  4.9897917e-01  5.4708539e-01  4.1889981e-01
    68 : -3.1597758e-41  1.0239170e-41  7.3027881e-42
    69 :  4.9037450e-31 -3.0855707e-31  3.9304992e-31
    70 : -5.9117293e-15 -3.6070513e-15  3.1658965e-15
    71 :  2.1302024e-01  2.0476474e-01  2.3067782e-01
    72 :  1.0038096e-96 -1.1157943e-96 -9.8261663e-97
    73 :  2.9589831e-84  1.8183286e-84 -8.1935297e-84
    74 : -2.8979402e-69  1.7883123e-69 -1.1163431e-69
    75 :  4.6520838e-33 -5.4472226e-32  3.4389480e-32
    76 :  4.2384736e-01  2.6403040e-01  4.8365946e-01
    77 : -1.2984966e-71 -3.0984669e-72  7.0781726e-72
    78 : -8.4708416e-60 -1.2048038e-59  2.9635050e-59
    79 :  1.8939320e-45 -2.5608119e-45 -1.7941036e-45
    80 : 4.0726934e-169 5.0506618e-170 -5.0014135e-169
    81 :  3.8391872e-60 -1.8039786e-60 -1.3924915e-60
    82 : -3.4289428e-67 -3.4358180e-67  1.0373622e-66
    83 :  2.6923288e-52 -3.1857582e-52  9.3502788e-54
    84 : -9.1061582e-88  1.6682922e-87 -4.5735827e-88
    85 : -4.8460565e-13  2.5920802e-12 -1.1922079e-12
    86 : -4.9179003e-26 -4.9720155e-26  3.2872524e-26
    87 : -4.1428709e-99 -4.4919003e-99  4.2712131e-99
    88 :  3.3757647e-96  1.4082108e-96 -6.4099598e-96
    89 :  8.5319365e-32 -4.7366896e-32  3.1385658e-32
    90 : -5.3685437e-14  1.5766178e-13 -2.3717372e-14
    91 :  4.0775033e-25 -4.0437170e-28 -6.9260769e-25
    92 :  5.1980051e-53  2.3979573e-52 -6.4207064e-52
    93 :  5.8216826e-52 -3.5038545e-51  1.7888712e-51
    94 :  4.4824466e-26 -1.6732178e-26 -7.8070216e-26
    95 :  6.6301722e-38 -2.2534043e-36  6.4277949e-37
    96 : -1.7475325e-40  4.8029499e-40 -7.4302328e-41
    97 : -4.7290833e-51  5.5521218e-52  2.7073616e-51
    98 :  2.8026609e-56 -2.7829833e-56 -6.2200837e-57
    99 : 2.1326282e-109 -3.0944185e-109 5.3193516e-110
   100 : -2.8352291e-154 4.1878578e-154 1.6172896e-154
   101 : -6.4064484e-19  1.6039730e-18 -3.8365638e-18
   102 : -3.1429961e-83 -2.4722335e-83  8.2820372e-83
   103 : -5.7265886e-84  4.9776310e-84  7.7114581e-84
   104 :  1.1583469e-24 -5.8811762e-25 -3.0753251e-25
   105 : 6.9245809e-102 -7.6323064e-102 8.8399733e-102
   106 : 8.3009797e-204 -1.0618341e-203 1.3103105e-203
   107 :  3.2729098e-46 -1.9704941e-46 -4.2961533e-47
   108 : -6.2197176e-186 4.4269139e-188 6.9784737e-186
   109 : -5.3734324e-28  1.7154311e-27  1.7459186e-28
   110 : -8.4049517e-147 -4.7234596e-146 2.7322402e-146
   111 : -4.8805379e-36  1.8963679e-35 -5.0161274e-36
   112 : -5.2071708e-03 -3.1187113e-03 -5.5721191e-03
   113 :  1.9456795e-34  2.1113710e-34 -6.5803518e-34
   114 : -1.1112861e-200 5.8156600e-201 -4.8612687e-202
   115 :  8.2635122e-41 -5.3320328e-41 -1.4361994e-40
   116 :  1.0150780e-39 -5.0619832e-39  2.6186864e-39
   117 : -1.5371116e-192 -3.8987659e-193 9.5526819e-193
   118 : 4.1695176e-218 -5.1520291e-218 4.9947685e-219
   119 :  3.2563782e-86  1.1334450e-86 -6.2103127e-86
   120 :  5.8393420e-75 -4.8519542e-75  5.0132422e-75
   121 : 1.6450627e-208 -6.1441795e-209 -3.7399072e-209
   122 : -5.3654763e-41 -1.2989632e-41  5.3655260e-41
   123 : -3.2782454e-220 -3.3494284e-219 1.8259817e-219
   124 : 1.8601165e-196 -1.2098211e-196 5.8674092e-197
   125 :  1.1916213e-23  2.6784595e-23 -2.6797629e-24
   126 : -1.5881270e-38 -7.2587234e-39  1.7363501e-38
   127 : -2.3371043e-75 -2.2796969e-75  7.2004323e-75
   128 : -2.9447833e-25  2.5494231e-25  3.1526331e-25
   129 :  9.9283758e-52 -9.9298210e-53 -4.8259912e-52
   130 : -3.0108648e-163 2.1211975e-163 -1.2822671e-163
   131 : -1.8612663e-259 4.9005221e-260 3.0030943e-259
   132 :  3.1041883e-93 -5.1696837e-93  3.4455982e-93
   133 :  2.0594053e-01  2.4110004e-01  2.2828454e-01
   134 : -2.2285631e-93  1.6897334e-93 -1.3560001e-93
   135 : -3.3652342e-14  8.8693461e-15 -2.0670729e-14
   136 :  1.3277009e-01  2.4978641e-01  2.3130600e-02
   137 : -4.5461946e-35 -2.4287157e-35  2.5271296e-35
   138 :  2.2945484e-64 -4.5368380e-64 -2.9676448e-64
   139 : 2.0870175e-159 -1.2603438e-159 -3.9581221e-160
   140 : -2.5542158e-55  1.1005484e-55  1.9027991e-56
   141 :  4.5604809e-28 -1.2125198e-27 -5.4560144e-28
   142 : -3.8257299e-184 7.8077567e-184 -1.9863570e-184
   143 : -3.8374442e-39 -2.3337159e-38  5.6942442e-39
   144 : 7.9638449e-219 7.4805429e-219 -2.2844114e-218
   145 : -1.1168370e-34  2.7374021e-35  1.0307233e-34
   146 : -5.2920187e-36  2.9256888e-34 -2.4886962e-34
   147 : 4.2108175e-226 -6.0497426e-225 1.1719702e-224
   148 : -5.7425366e-110 1.5846507e-109 -4.7211798e-110
   149 : 7.9767181e-141 -2.8130934e-141 -2.4923020e-141
   150 : -6.1855309e-54 -1.2113096e-53  8.6900571e-54
   151 : -1.1102602e-75  7.5553464e-77  9.8170480e-76
   152 :  9.4760453e-36 -3.4278698e-35  6.3441273e-36
   153 : -2.9371377e-109 6.0065345e-110 1.7151844e-109
   154 : -4.9823557e-102 -5.4292754e-102 1.5507730e-101
   155 : -4.6754892e-34  2.1055483e-33 -5.9835723e-34
   156 :  6.8601117e-35 -2.2316913e-34  9.5306444e-34
   157 : -5.5902621e-18  1.9466286e-17 -7.3350698e-18
   158 : -2.6359599e-29 -2.3801373e-28  2.9774597e-28
   159 : -1.2346152e-148 -6.6784492e-148 3.9153249e-148
   160 : -5.2672385e-54  2.4353451e-54  6.3510474e-54
   161 : -7.6258081e-11  5.3526153e-11  6.1774809e-11
   162 : -7.6981512e-39 -1.6256101e-38  3.3073078e-38
   163 : 6.8039125e-181 -4.9641150e-183 -3.3393141e-181
   164 : -8.8568862e-56  7.7656275e-56  2.1681659e-57
   165 : -2.6318014e-92 -5.4292642e-92  3.8613959e-92
   166 : -9.5510464e-44  1.9502328e-43  2.6017650e-44
   167 : -4.4780054e-62  1.4111365e-61 -4.2957745e-62
   168 : -6.1386718e-32  3.4354575e-32 -1.4237182e-32
   169 : 4.6330129e-208 -8.2779802e-208 -1.1024207e-208
   170 :  2.6080659e-58  1.0472661e-58 -1.6969189e-58
   171 : -2.4729742e-46 -2.9806356e-46  9.4433810e-46
   172 :  5.9554168e-47 -2.7188522e-46 -1.7919424e-46
   173 :  3.9044142e-67 -1.9918060e-66  8.9709595e-67
   174 : -1.7874890e-06  3.4529435e-06 -7.6666982e-07
   175 :  8.7939982e-77 -9.1000542e-77 -8.9362600e-77
   176 : 5.5562518e-143 -1.8118896e-142 6.9874712e-143
   177 :  3.9625164e-46  9.7828902e-46 -2.3806538e-45
   178 : -7.2803206e-35  2.1398233e-34 -2.3009441e-35
   179 : -1.2433782e-49  1.4782214e-49 -6.1926486e-51
   180 : -5.9737620e-58 -3.6082472e-57  4.5364573e-57
   181 :  5.1242811e-84 -3.8690709e-84  3.1618939e-84
   182 : -6.2310627e-34  4.6374457e-34 -1.0594115e-33
   183 : -8.6218749e-44  4.5077428e-44 -1.3336944e-44
   184 :  2.8670131e-63 -4.2564010e-62  1.8437439e-62
   185 :  4.5368990e-43  1.1170731e-43 -2.4430006e-43
   186 : 8.5080531e-139 2.1507826e-138 -5.2289788e-138
   187 : -3.8479030e-32 -4.0874081e-32  1.4276565e-32
   188 : -2.9949738e-178 1.1053102e-177 -3.9999724e-178
   189 :  2.9516071e-41  1.1178357e-40 -1.6333683e-40
   190 : -6.2219035e-188 -2.3728313e-186 4.8282511e-186
   191 : -1.6427429e-196 1.4563814e-196 9.2406108e-198
   192 :  4.4312180e-71 -1.4601313e-70  5.4004411e-71
   193 :  2.7424883e-01  2.4819551e-01  2.0165976e-01
   194 : -6.5590678e-180 7.7685779e-180 -3.7486977e-180
   195 : -5.3505373e-154 1.1274514e-154 3.0531707e-154
   196 :  2.2898579e-99  1.0124410e-99 -1.5929421e-99
   197 :  2.0774492e-13 -6.5871131e-13 -1.3336745e-13
   198 : -9.3714576e-97  4.9826375e-96 -3.4528329e-96
   199 : -1.4509770e-44  2.0913604e-44  9.9685416e-45
   200 : -4.3165373e-16 -2.3631633e-16  1.6891184e-16
   201 :  1.5329838e-57  5.7321726e-58 -3.5533797e-57
   202 : -9.7230345e-23 -2.0047081e-24 -1.0435967e-23
   203 : -1.0748043e-78  1.2661674e-78  3.2163039e-79
   204 :  3.8422205e-31 -4.5392970e-31  3.4627457e-32
   205 :  1.4203297e-27 -8.7342358e-28  6.4373817e-28
   206 :  1.6674888e-04 -1.3621796e-04 -2.4418674e-04
   207 :  7.1582434e-64 -6.8426035e-64 -5.1932165e-65
   208 : -8.6995600e-125 1.0898526e-124 2.2025574e-125
   209 : -1.7526148e-30 -1.6211202e-30  5.2574841e-31
   210 :  1.1439187e-94  2.1348864e-94 -5.4328740e-94
   211 : -1.7076296e-13 -4.8143475e-13  1.7341622e-13
   212 : 7.2058275e-240 -3.9778563e-240 8.1401527e-241
   213 : 2.5742962e-230 2.0818437e-230 -7.4843761e-230
   214 : -2.0733808e-60 -2.4485825e-60  7.1135471e-60
   215 : -3.0441313e-94 -1.0049170e-94  1.9326801e-94
   216 :  1.6841664e-56 -4.4361531e-57 -7.2264405e-57
   217 : -7.5336125e-46 -1.8908571e-45  4.7306614e-45
   218 : -1.0671839e-155 -4.5737555e-156 7.5042779e-156
   219 :  2.9685529e-32 -9.7207385e-33 -6.6156085e-33
   220 : -2.2189627e-183 1.4581626e-183 -7.2603718e-184
   221 :  1.1922968e-92  1.6951055e-93 -2.5679680e-92
   222 :  3.7546145e-32 -8.1636479e-32 -3.4572561e-32
   223 : -4.4370607e-159 6.9183078e-159 -9.6389520e-159
   224 :  9.3109794e-19 -4.4309269e-19 -5.6447776e-20
   225 : -2.1756732e-21  2.4754901e-22  5.2815775e-21
   226 : -4.4684875e-77  5.8745208e-78  3.1835341e-77
   227 : -5.9367943e-32  7.1485509e-33  1.4763821e-32
   228 : -2.1528968e-257 4.4383547e-256 -8.7089002e-256
   229 : -1.5703424e-37  2.8004072e-37 -2.7022856e-38
   230 : 2.9328014e-132 -1.3162092e-133 -1.3418269e-132
   231 :  6.8316410e-97 -3.2246405e-96  2.0681054e-96
   232 : 1.4346518e-126 1.1969431e-126 -1.3145015e-126
   233 : -2.2524870e-52  2.5537102e-52 -2.2220843e-53
   234 :  4.9296918e-18 -1.1492347e-18 -3.4002425e-18
   235 : -8.7718760e-235 1.6806622e-234 -4.0013502e-235
   236 : -1.3119080e-45  2.8966701e-46  4.4623339e-46
   237 : -1.6307877e-04 -8.9543113e-05 -6.6446181e-06
   238 :  1.8138036e-30  6.2513833e-32 -7.9893946e-32
   239 :  1.3811509e-64  2.2810046e-65 -1.9074402e-64
   240 : -3.1151785e-35  1.2251084e-34  1.0043376e-35
