Number of elements 23380
     0 : -4.6468765e-44  1.6330828e-43 -3.3877803e-44
     1 : -4.2433789e-37  1.2002656e-36 -3.4916446e-37
     2 : 1.1125266e-158 -3.7348129e-158 1.9048120e-158
     3 :  6.1506508e-96 -1.2536003e-95 -5.5474884e-96
     4 : 1.8164917e-157 -8.1261664e-158 -3.7941336e-157
     5 : -8.6497452e-97 -2.2380712e-96  5.0189977e-96
     6 :  3.9430423e-26 -8.7082201e-27 -8.1153937e-26
     7 :  1.1286732e-46 -3.6274927e-47 -4.4673940e-47
     8 :  1.5339303e-48 -3.2420944e-48 -3.8776974e-49
     9 :  3.1982964e-40 -1.2583902e-40 -5.9314363e-40
    10 :  1.6963573e-12 -5.6302515e-12 -6.6900866e-12
    11 : -1.1918927e-40 -7.8960307e-40 -3.2143175e-41
    12 :  4.6297414e-27 -1.5906869e-26  4.8925196e-27
    13 : -4.0699143e-33  1.5232586e-33  3.3371900e-34
    14 : -2.3561990e-19 -2.3031433e-19 -1.0009298e-20
    15 :  3.6126752e-36 -4.9713842e-36 -6.8611309e-36
    16 : -1.0873241e-20 -8.5929877e-21  4.2242298e-20
    17 :  8.9660709e-37 -1.9465177e-36  4.9516608e-37
    18 :  5.0448177e-65 -8.1807313e-65  9.5099890e-66
    19 :  8.2573365e-44  2.0064941e-44  1.0333656e-43
    20 : -1.3407479e-15 -3.0162800e-14  3.8476086e-15
    21 :  5.3686839e-25 -1.9586712e-25 -2.0553025e-26
    22 : -5.6244644e-140 -3.0417738e-140 1.1857588e-139
    23 :  8.3719623e-13 -1.0592042e-12  2.5677732e-12
    24 : -5.6821466e-113 6.5759963e-113 -8.4914594e-113
    25 :  1.4758481e-13 -9.9466668e-14 -4.3058055e-13
    26 :  6.9559736e-29  1.4463768e-27  2.2200739e-28
    27 :  2.3299976e-19 -8.3889472e-19  4.7434284e-19
    28 : -9.9795165e-02 -8.4901360e-02 -1.2322271e-01
    29 :  7.3667190e-33 -2.0531327e-33 -2.5766610e-33
    30 : -2.6058756e-15 -4.5021241e-16 -1.7762056e-15
    31 : -2.5577870e-102 -3.1219967e-104 6.5578946e-102
    32 : -6.2749444e-28  8.9458581e-28  1.9545765e-28
    33 : -6.3021248e-18 -2.1793138e-18 -1.9744426e-17
    34 :  3.2261694e-48 -3.4635018e-48  1.4981145e-47
    35 :  3.4086212e-18  6.8096772e-19 -4.4982339e-19
    36 : -1.1017992e-46  4.6392900e-47 -6.5041224e-47
    37 :  5.2657088e-37 -1.0783899e-36  2.3632370e-36
    38 : -2.7898878e-16  3.5838791e-16  2.4610006e-16
    39 :  4.0374126e-35 -4.2465773e-31  2.0800998e-31
    40 : -5.5331415e-135 2.6796083e-135 9.2255075e-135
