Number of elements 23380
     0 : -1.2886925e-55  5.1254986e-55 -2.1214834e-55
     1 :  1.4400300e-47 -4.9122217e-47 -1.6681167e-47
     2 : 1.5425696e-198 -4.0347771e-198 1.7993056e-198
     3 : 2.0455416e-121 -3.3699279e-121 -1.1768871e-121
     4 : 5.4340932e-197 -2.4437091e-197 -9.4115711e-197
     5 : 1.0220087e-121 -3.9427248e-121 1.7280062e-121
     6 :  2.2566936e-33 -2.3423992e-33 -2.1373531e-33
     7 :  3.2512992e-59 -7.7373636e-60 -1.6901781e-59
     8 :  3.0613407e-62 -7.1246015e-62  5.8189092e-64
     9 :  1.4957183e-49 -1.6389121e-49 -1.7553718e-49
    10 : -5.4084433e-18 -2.0228157e-18  1.6867438e-17
    11 :  4.3592312e-51 -2.8379637e-51 -2.8009929e-51
    12 :  3.0879628e-34 -2.6534111e-34 -2.2717383e-36
    13 :  4.8687474e-43  2.1258934e-44 -3.6504811e-43
    14 : -2.5934654e-25 -1.2917962e-25  1.0771330e-25
    15 :  1.8633607e-44 -1.4416971e-44 -3.0065950e-44
    16 : -3.9185007e-27 -4.7476451e-27  1.9588374e-26
    17 :  1.7255591e-45 -3.7655761e-45  9.4973160e-46
    18 :  1.8412200e-82 -1.4989324e-82 -2.1979608e-83
    19 :  6.7637949e-55 -4.9579513e-55  7.6917498e-55
    20 : -4.2581106e-20  5.6512862e-20 -5.5973168e-20
    21 :  2.7842143e-32 -8.5141578e-33 -7.8450407e-33
    22 : -2.1336860e-175 -2.7512883e-176 2.6541076e-175
    23 :  2.4788072e-17  4.0939365e-18  3.6749291e-17
    24 : -6.9229367e-143 8.0851751e-143 -9.7281513e-143
    25 : -4.8073648e-19 -2.0993960e-18 -3.6875117e-18
    26 :  1.3262068e-38  3.2986410e-39 -1.9224412e-39
    27 : -2.0216279e-26  5.0515936e-26 -1.3217927e-26
    28 : -9.0603045e-02 -1.0727325e-01 -6.1651863e-02
    29 :  1.0159720e-41 -1.8804838e-42 -2.3617469e-42
    30 : -2.4726240e-21  1.1974630e-21  2.5859139e-21
    31 : -6.7833192e-129 1.7249878e-129 1.3002499e-128
    32 :  1.2038520e-35 -1.9592661e-35 -8.2703032e-36
    33 :  6.8697705e-24 -5.2209141e-24  1.3001490e-23
    34 : -7.8405558e-62 -5.0332079e-62  2.8811163e-61
    35 : -2.0808344e-25  1.2341393e-25  1.1472152e-25
    36 : -6.4691499e-60  1.7290866e-60  2.9140796e-60
    37 : -5.7598587e-50 -2.2295980e-49  5.2840306e-49
    38 :  4.9429772e-23 -2.0296923e-23 -5.3667637e-23
    39 : -2.1821607e-43 -4.7890518e-43  2.0209686e-43
    40 : -7.8915780e-170 6.9522139e-170 9.2798236e-170
    41 : -4.2679035e-07  2.0935627e-07 -3.4034469e-07
    42 :  9.9636964e-58 -1.5839374e-57 -5.8210322e-58
    43 :  1.4082679e-26 -5.4301752e-28  9.9853912e-27
    44 : -1.1787487e-13 -1.8681216e-14  8.0405088e-14
    45 : -7.1590506e-06  8.4939713e-06 -5.7858250e-06
    46 : -2.5323420e-59  2.3085567e-58 -2.5857687e-58
    47 :  9.2610176e-63  1.0738326e-62 -6.5065391e-63
    48 :  6.1493786e-31 -2.0291621e-31 -2.0360611e-32
    49 :  1.2655308e-01  7.7094471e-02  1.1141649e-01
    50 :  2.0608803e-29 -1.1879099e-24  6.3012161e-25
    51 : -2.2844728e-57  1.6108632e-57 -1.6130110e-57
    52 :  2.5949068e-01  1.0596009e-01  1.3225180e-01
    53 : -8.4941333e-115 -4.3862021e-116 1.0644196e-114
    54 : -3.3538742e-60  1.4849659e-60  6.8699399e-61
    55 :  1.0963818e-44 -2.7187421e-44  3.5361251e-44
    56 :  6.4829194e-73 -3.5240003e-73  8.2028640e-74
    57 : -8.5451301e-28  1.1869483e-27 -1.6743097e-28
    58 : -5.7856294e-28 -2.9476814e-28  3.2525284e-28
    59 : -1.3113977e-85  5.0490842e-85 -1.6972538e-85
    60 : -4.2760803e-52  9.8551880e-52  9.8213651e-54
    61 :  2.6251526e-56 -2.6331161e-56  3.4268440e-56
    62 :  5.1935642e-26  1.3817322e-26 -1.9229426e-25
    63 :  2.3212516e-15  5.9165632e-15 -7.2789580e-15
    64 :  4.4992082e-16 -5.5317345e-16 -1.2279164e-15
    65 : -4.2825092e-102 9.4913054e-102 -2.6004901e-102
    66 : -2.6786759e-49 -3.2892193e-49  2.5941014e-49
    67 : -6.5442343e-03  1.5155242e-01  2.8858225e-02
    68 : -2.6099089e-33  2.6893687e-34  2.9243711e-34
    69 : -3.1112999e-25  4.0803469e-25 -7.5367247e-25
    70 : -1.4443625e-11 -1.1986511e-11  4.3181610e-12
    71 :  5.0252676e-03  3.6608364e-02  1.7107518e-02
    72 : -4.1277971e-76  2.7037020e-76  6.5417025e-76
